    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.09708         1024.47672     1023.20242         0.38148E+01    0.38148E+01    0
    2   20         8   14        1.11518          221.48188      233.28906         0.13446E+02    0.12984E+02    1
    2   23         9   16       -1.19389          202.67187      194.28799         0.23538E+02    0.22577E+02    1
    2   26        10   18       -0.42527          229.67891      214.29325         0.49550E+01    0.49550E+01    0
    2   31        13   24       -0.36457           69.23920       66.13833         0.18608E+02    0.18608E+02    0
    2   34        14   26        0.78521           27.44970       29.60825         0.64156E+02    0.64156E+02    0
    2   37        15   28        0.85277           29.59083       45.81189         0.10358E+02    0.10358E+02    0
    3    6         4    5       -0.02183          855.05724      854.78509         0.17097E+01    0.17097E+01    0
    3    9         5    7        0.10874          753.39463      754.20166         0.57212E+01    0.57212E+01    0
    3   12         6    9        0.11015          483.86626      484.48203         0.11161E+02    0.11161E+02    0
    3   15         7   11       -1.19304          259.12500      243.22981         0.87107E+01    0.65885E+01    1
    3   18         8   13        0.62533          176.44610      194.28252         0.38777E+01    0.38777E+01    0
    3   21         9   15        0.18068          120.97137      121.58327         0.39111E+02    0.39111E+02    0
    3   24        10   17        0.12807          131.57537      139.94683         0.23587E+01    0.23587E+01    0
    3   27        11   19       -0.75962          111.32841      100.04097         0.11677E+02    0.11677E+02    0
    3   29        13   23       -0.32614           48.45845       46.07545         0.18675E+02    0.18675E+02    0
    3   32        14   25        0.52395           40.65595       43.29621         0.30870E+02    0.30870E+02    0
    4    7         5    6       -0.11543         1325.48139     1324.06211         0.19197E+01    0.19197E+01    0
    4   10         6    8       -0.14789          638.91658      637.73442         0.52074E+01    0.52074E+01    0
    4   13         7   10        0.59573          223.21829      226.68653         0.11195E+02    0.11195E+02    0
    4   16         8   12       -0.30282          257.20945      255.63242         0.17154E+02    0.17154E+02    0
    4   19         9   14       -0.75651          147.91366      144.87720         0.27462E+02    0.27462E+02    0
    4   22        10   16        0.16144          112.24094      112.74931         0.41996E+02    0.41996E+02    0
    4   28        12   20       -0.34974           54.20170       53.94787         0.31877E+03    0.23509E+03    1
    4   30        14   24       -2.07548           42.37351       29.34871         0.36446E+02    0.21422E+02    1
    4   33        15   26        1.75215            6.31536       17.34023         0.42025E+02    0.24523E+02    1
    4   36        16   28        0.29505            3.44967       13.95428         0.48917E+01    0.48917E+01    0
    4   45        19   30       -1.35966           27.48619       -1.31452         0.19002E+02    0.17115E+02    1
    5    8         6    7        0.13315         1165.40388     1167.15583         0.22733E+01    0.15578E+01    1
    5   14         8   11       -1.41019          289.71793      267.39286         0.70267E+01    0.41698E+01    1
    5   17         9   13       -0.29867          267.14180      265.16815         0.18648E+02    0.13337E+02    1
