    P+   P-        C+   C-  Normalised_Error  Observed_Rho_a  Calculated_Rho_a  Original_Weight  Final_Weight    C
    2    8         4    6       -0.02694          855.62198      853.26707         0.57292E+00    0.57292E+00    0
    2   20         8   14        0.11320          162.10791      174.93615         0.12131E+01    0.12131E+01    0
    2   23         9   16       -0.71696          141.26740      137.32336         0.39593E+02    0.28820E+02    1
    2   26        10   18       -2.23225          256.72461      104.83803         0.18157E+02    0.26347E+01    1
    2   31        13   24       -0.41910           13.77780        8.85929         0.13486E+02    0.13486E+02    0
    2   34        14   26        1.95580          -31.59052       -2.52876         0.42086E+02    0.11869E+02    1
    2   37        15   28        0.46005            8.86047       42.69682         0.26787E+01    0.26787E+01    0
    3    6         4    5       -0.07944         1438.79498     1432.51313         0.26955E+00    0.26955E+00    0
    3    9         5    7       -0.28423         1020.88590     1013.13513         0.15571E+01    0.15571E+01    0
    3   12         6    9        0.01395          322.31958      322.89456         0.15137E+01    0.15137E+01    0
    3   15         7   11       -0.56048           -1.76492      -66.93689         0.75492E+00    0.75492E+00    0
    3   18         8   13        1.23064           32.95374       59.48729         0.61735E+01    0.51299E+01    1
    3   21         9   15       -0.20320           23.20135       18.45960         0.56761E+01    0.56761E+01    0
    3   24        10   17       -0.35669            1.75923       -4.59478         0.86546E+01    0.86546E+01    0
    3   27        11   19        0.00511           -1.26778       -1.23593         0.30106E+02    0.27856E+02    1
    3   29        13   23       -1.12134          -15.01653      -21.35206         0.26432E+02    0.24151E+02    1
    3   32        14   25       -0.16258           -7.33445      -10.14936         0.89845E+01    0.89845E+01    0
    4    7         5    6       -0.53305         2336.15737     2320.27555         0.11726E+01    0.79218E+00    1
    4   10         6    8        0.10048          415.09376      421.23570         0.68098E+00    0.68098E+00    0
    4   13         7   10        0.02389          -85.84150      -85.60567         0.92852E+01    0.66019E+01    1
    4   16         8   12       -0.78537           10.60215        5.92250         0.14993E+02    0.14993E+02    0
    4   19         9   14        0.33697           -1.49523        2.61778         0.90309E+01    0.90309E+01    0
    4   22        10   16        0.36802          -56.57445      -45.19547         0.42771E+01    0.42771E+01    0
    4   28        12   20        0.59500          -30.98146      -20.74408         0.99163E+01    0.99163E+01    0
    4   30        14   24       -1.36470          -16.80720      -24.13875         0.34072E+02    0.25024E+02    1
    4   33        15   26        1.06452          -45.85092      -19.10324         0.63804E+01    0.61411E+01    1
    4   36        16   28        1.25980          -32.60585      -18.84729         0.23063E+02    0.15947E+02    1
    4   45        19   30       -1.28672           33.62195       26.69714         0.84597E+02    0.67363E+02    1
    5    8         6    7        0.24617         2284.08007     2303.63119         0.40750E+00    0.25809E+00    1
    5   14         8   11       -1.22453           17.95173       -3.76886         0.58521E+01    0.37216E+01    1
    5   17         9   13       -1.24272           16.61442       -7.41392         0.60717E+01    0.45581E+01    1
    5   20        10   15        0.02862         -117.28284     -115.23085         0.15340E+01    0.15340E+01    0
    5   23        11   17       -1.48455          -59.30520     -100.32412         0.68736E+01    0.47439E+01    1
    5   26        12   19        0.06139          -51.08536      -49.85672         0.75497E+01    0.75497E+01    0
    5   31        15   25        0.23687          -37.66053      -34.70360         0.10786E+02    0.10786E+02    0
    5   34        16   27       -0.24117          -40.75805      -47.98908         0.51060E+01    0.51060E+01    0
    5   43        19   29        0.13463           -4.99995       -0.06459         0.94036E+01    0.94036E+01    0
    5   46        20   31        0.90177           -6.16904       26.30629         0.10073E+02    0.10073E+02    0
    6    9         7    8       -0.24414         1190.03900     1182.44964         0.73513E+00    0.73513E+00    0
    6   15         9   12        1.24900          -19.90825      117.22611         0.74661E+00    0.61247E+00    1
    6   18        10   14        0.88356          -58.17393      -41.99343         0.81051E+01    0.48368E+01    1
    6   24        12   18       -0.86593          -25.87624      -45.45761         0.57426E+01    0.57426E+01    0
    6   27        13   20       -1.14985          -93.90000      -97.76678         0.50099E+02    0.44641E+02    1
    6   29        15   24       -2.22462          -31.71195      -32.77525         0.10000E+04    0.23738E+03    1
    6   32        16   26        0.75713          -50.23469      -34.52757         0.64096E+01    0.64096E+01    0
    6   44        20   30        0.18822           17.62103       22.22153         0.14158E+02    0.14158E+02    0
    6   47        21   32        1.09235           14.14654       31.90630         0.23910E+02    0.22427E+02    1
    7   16        10   13       -0.67388          192.45526      185.33819         0.61690E+01    0.61690E+01    0
    7   22        12   17       -0.01731           -0.40149       -0.93034         0.35140E+01    0.35140E+01    0
    7   25        13   19        1.30765          -66.92039      -30.20806         0.58409E+01    0.45766E+01    1
    7   28        14   21       -0.14600          -27.00222      -30.62747         0.59359E+01    0.59359E+01    0
    7   30        16   25       -0.19506           -4.41309       -5.36896         0.22925E+02    0.22925E+02    0
    7   33        17   27       -1.38911           23.61562        0.84914         0.10926E+02    0.80589E+01    1
    7   42        20   29       -1.31356           45.82275       38.33458         0.77220E+02    0.57191E+02    1
    7   45        21   31        0.03411           49.81037       50.65653         0.13857E+02    0.13857E+02    0
    7   48        22   33        1.19225           33.69418       40.20010         0.77762E+02    0.66826E+02    1
    8   14        10   12        0.90332            1.50289       27.30725         0.44333E+01    0.15231E+01    1
    8   20        12   16        0.17879          -36.79376      -24.17697         0.11983E+01    0.11983E+01    0
    8   26        14   20       -0.04260          -87.24724      -87.63848         0.13868E+02    0.13868E+02    0
    8   31        17   26        0.01786          -38.40652      -38.19395         0.93436E+01    0.93436E+01    0
    8   43        21   30        0.60186            7.23762       24.35810         0.11532E+02    0.11532E+02    0
    9   18        12   15        0.13613           16.49715       18.87462         0.36221E+01    0.36221E+01    0
    9   21        13   17       -0.06075          -89.39993      -91.03391         0.31833E+01    0.31833E+01    0
    9   24        14   19        0.21977          -84.82381      -84.52203         0.78185E+02    0.78185E+02    0
    9   27        15   21       -0.68343          -13.32058      -27.27237         0.62119E+01    0.62119E+01    0
    9   29        17   25        0.08722          -32.17454      -30.76180         0.56209E+01    0.56209E+01    0
    9   32        18   27       -2.28325           48.38006       10.81836         0.60811E+02    0.67250E+01    1
    9   41        21   29        0.41436           -0.50734       32.79618         0.38319E+01    0.38319E+01    0
    9   44        22   31        0.53666           15.59561       31.47327         0.11089E+02    0.11089E+02    0
    9   47        23   33        0.53620            6.57432       44.06245         0.49497E+01    0.49497E+01    0
   10   16        12   14       -0.60221          242.18318      237.76136         0.57401E+01    0.57401E+01    0
   10   19        13   16       -0.15255          -40.57384      -42.45239         0.51345E+01    0.51345E+01    0
   10   25        15   20        1.10523          -42.81573      -18.74246         0.52605E+01    0.48767E+01    1
   10   28        16   22       -0.36667          -10.19630      -18.17978         0.57731E+01    0.57731E+01    0
   10   30        18   26       -1.83448           -2.16705      -22.36209         0.21211E+02    0.81089E+01    1
   10   33        19   28       -0.29205          -24.44555      -27.59714         0.10240E+02    0.10240E+02    0
   10   42        22   30       -0.73289           23.06929       22.56543         0.67450E+03    0.45429E+03    1
   10   48        24   34       -0.73708           36.86140       36.26180         0.62909E+03    0.42895E+03    1
   11   14        12   13        0.20211          971.48557      974.23998         0.18881E+01    0.15083E+01    1
   11   17        13   15       -0.18955          121.48670      118.59348         0.27921E+01    0.27921E+01    0
   11   20        14   17       -0.38620          -30.00121      -50.51032         0.12117E+01    0.12117E+01    0
   11   23        15   19        0.05888            2.05825        2.10388         0.37888E+03    0.11189E+03    1
   11   26        16   21       -1.07375          -21.64422      -22.49259         0.14967E+03    0.13545E+03    1
   11   31        19   27        1.23780            6.21030        8.97246         0.48442E+02    0.40098E+02    1
   11   40        22   29        1.06582           13.16332       30.12435         0.19159E+02    0.18418E+02    1
   11   43        23   31        1.72763           18.69841       41.96315         0.49816E+02    0.23218E+02    1
   11   46        24   33        1.73255           27.22049       40.96139         0.83770E+02    0.41560E+02    1
   12   15        13   14       -1.33345         1581.05904     1387.74621         0.44505E+00    0.15184E+00    1
   12   18        14   16       -0.07631           92.35789       91.19330         0.28065E+01    0.28065E+01    0
