    0.26873E+03    0.58290E+03    0.56376E-19   -0.19249E+02
    0.27373E+03    0.60014E+03    0.13528E-18   -0.18869E+02
    0.11533E+03    0.28455E+04    0.12512E-02   -0.29027E+01
    0.27831E+03    0.15797E+04    0.10917E-12   -0.12962E+02
   -0.13158E+02    0.29652E+04    0.23780E+01    0.37622E+00
    0.29623E+03    0.15753E+04    0.42888E-13   -0.13368E+02
   -0.32783E+03    0.13603E+04    0.33778E-14   -0.14471E+02
   -0.34469E+03    0.13688E+04    0.47348E-14   -0.14325E+02
   -0.10311E+02    0.29461E+04    0.10053E+02    0.10023E+01
    0.11288E+03    0.29327E+04    0.64270E-02   -0.21920E+01
    0.31631E+03    0.25373E+04    0.10577E-06   -0.69756E+01
   -0.13061E+03    0.18294E+04    0.23708E-11   -0.11625E+02
    0.11196E+03    0.28412E+04    0.11459E-02   -0.29408E+01
   -0.31326E+03   -0.84119E+02    0.11756E-20   -0.20930E+02
   -0.10009E+03    0.29422E+04    0.72619E-02   -0.21390E+01
   -0.14913E+03    0.18306E+04    0.13825E-11   -0.11859E+02
    0.46247E+03    0.34391E+03    0.14769E-19   -0.19831E+02
    0.33168E+03    0.25392E+04    0.26565E-06   -0.65757E+01
    0.48167E+02    0.17217E+04    0.34143E-12   -0.12467E+02
    0.10447E+03    0.15236E+04    0.31594E-13   -0.13500E+02
    0.11362E+03    0.15086E+04    0.24063E-13   -0.13619E+02
   -0.31418E+03    0.16402E+04    0.14452E-12   -0.12840E+02
   -0.32435E+03    0.16238E+04    0.15414E-12   -0.12812E+02
    0.18729E+02    0.29346E+04    0.20316E+02    0.13078E+01
    0.75749E+02    0.85117E+03    0.28518E-17   -0.17545E+02
    0.68597E+02    0.83498E+03    0.29914E-17   -0.17524E+02
    0.46601E+02    0.28779E+04    0.17996E-01   -0.17448E+01
   -0.32434E+03    0.18162E+04    0.20655E-11   -0.11685E+02
    0.34651E+03    0.87229E+03    0.42339E-17   -0.17373E+02
   -0.33468E+03    0.18010E+04    0.22204E-11   -0.11654E+02
    0.46768E+02    0.17026E+04    0.54954E-12   -0.12260E+02
   -0.36244E+03    0.21897E+04    0.46483E-09   -0.93327E+01
    0.31909E+03    0.12575E+04    0.11003E-14   -0.14958E+02
    0.44401E+03    0.35087E+03    0.88221E-20   -0.20054E+02
   -0.10096E+02    0.29564E+04    0.10132E+02    0.10057E+01
    0.58046E+02    0.28962E+04    0.18364E+00   -0.73603E+00
    0.27258E+03    0.17203E+04    0.44337E-12   -0.12353E+02
    0.87324E+01    0.29440E+04    0.48753E+02    0.16880E+01
    0.29977E+03    0.12548E+04    0.14946E-14   -0.14825E+02
    0.27832E+03    0.18305E+04    0.30254E-11   -0.11519E+02
   -0.29173E+03    0.12974E+04    0.74875E-15   -0.15126E+02
    0.11738E+03    0.50763E+03    0.28956E-19   -0.19538E+02
    0.10151E+03    0.51469E+03    0.46681E-19   -0.19331E+02
   -0.81261E+02    0.27858E+04    0.33358E-04   -0.44768E+01
    0.55067E+02    0.28151E+04    0.83267E-03   -0.30795E+01
    0.29080E+03    0.18176E+04    0.47313E-11   -0.11325E+02
    0.49256E+02   -0.25054E+03    0.14924E-20   -0.20826E+02
   -0.34473E+03    0.21960E+04    0.10924E-08   -0.89616E+01
    0.29189E+03    0.17242E+04    0.57908E-12   -0.12237E+02
   -0.33081E+03   -0.81774E+02    0.88780E-21   -0.21052E+02
    0.24590E+03    0.16255E+04    0.14012E-12   -0.12854E+02
    0.35597E+02   -0.23995E+03    0.20151E-20   -0.20696E+02
   -0.28218E+03    0.12852E+04    0.70079E-15   -0.15154E+02
    0.17258E+03    0.57266E+03    0.87053E-19   -0.19060E+02
   -0.83523E+02    0.13481E+04    0.99731E-15   -0.15001E+02
   -0.11396E+02    0.29450E+04    0.54174E+01    0.73379E+00
    0.13340E+02    0.29520E+04    0.14743E+04    0.31686E+01
   -0.72531E+02    0.27815E+04    0.67389E-04   -0.41714E+01
    0.33499E+03    0.88675E+03    0.52154E-17   -0.17283E+02
    0.12890E+03    0.27972E+04    0.17695E-03   -0.37521E+01
    0.23014E+03    0.12886E+04    0.12207E-14   -0.14913E+02
   -0.31035E+03    0.81004E+03    0.96426E-18   -0.18016E+02
   -0.32529E+03    0.81005E+03    0.93730E-18   -0.18028E+02
    0.40687E+03    0.84007E+03    0.32721E-17   -0.17485E+02
    0.16770E+03    0.58918E+03    0.12525E-18   -0.18902E+02
